season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
4,2,2017-11-01,16,0,0.4991,0.1125,0.79,0.4958,3,4,217,221
4,2,2017-11-01,17,0,0.4919,0.1375,0.86,0.4939,3,12,512,524
4,2,2017-11-01,18,0,0.4901,0.15,0.87,0.4929,3,17,400,417
4,2,2017-11-01,19,0,0.4901,0.175,0.89,0.4938,2,9,237,246
4,2,2017-11-01,20,0,0.4901,0.1125,0.9,0.4947,2,7,184,191
4,2,2017-11-01,21,0,0.4901,0.175,0.92,0.496,2,9,169,178
4,2,2017-11-01,22,0,0.4973,0.1125,0.92,0.5038,2,4,112,116
4,2,2017-11-01,23,0,0.5045,0.0875,0.91,0.5099,2,3,51,54
4,3,2017-11-02,0,0,0.5027,0.1,0.92,0.509,3,3,21,24
4,3,2017-11-02,1,0,0.5027,0.075,0.93,0.5099,3,0,7,7
4,3,2017-11-02,2,0,0.5063,0.1,0.94,0.5141,3,1,6,7
4,3,2017-11-02,3,0,0.5118,0.1125,0.95,0.5203,3,0,2,2
4,3,2017-11-02,4,0,0.5172,0.125,0.95,0.526,3,0,3,3
4,3,2017-11-02,5,0,0.528,0.0375,0.95,0.5385,3,0,16,16
4,3,2017-11-02,6,0,0.5353,0.0375,0.96,0.5457,3,0,50,50
4,3,2017-11-02,7,0,0.557,0.05,0.96,0.5697,3,4,156,160
4,3,2017-11-02,8,0,0.557,0.0125,0.96,0.5703,3,9,324,333
4,3,2017-11-02,9,0,0.5787,0.0625,0.96,0.5938,2,10,334,344
4,3,2017-11-02,10,0,0.6112,0.1375,0.96,0.6309,2,7,151,158
4,3,2017-11-02,11,0,0.6365,0.1875,0.96,0.6614,2,13,105,118
4,3,2017-11-02,12,0,0.6474,0.175,0.95,0.6729,2,10,165,175
4,3,2017-11-02,13,0,0.66,0.2,0.91,0.6827,2,8,169,177
4,3,2017-11-02,14,0,0.6709,0.25,0.86,0.6896,2,18,142,160
4,3,2017-11-02,15,0,0.6727,0.2,0.86,0.6902,2,17,200,217
4,3,2017-11-02,16,0,0.6763,0.275,0.82,0.69,2,25,388,413
4,3,2017-11-02,17,0,0.6799,0.225,0.81,0.692,2,56,675,731
4,3,2017-11-02,18,0,0.6835,0.25,0.8,0.6956,2,32,474,506
4,3,2017-11-02,19,0,0.6817,0.2,0.8,0.6934,2,24,306,330
4,3,2017-11-02,20,0,0.6745,0.2,0.84,0.6901,3,7,228,235
4,3,2017-11-02,21,0,0.6763,0.2625,0.86,0.6953,3,10,130,140
4,3,2017-11-02,22,0,0.6763,0.2375,0.87,0.6969,3,10,139,149
4,3,2017-11-02,23,0,0.6438,0.35,0.9,0.6611,3,16,86,102
4,4,2017-11-03,0,0,0.6166,0.275,0.91,0.6316,3,5,33,38
4,4,2017-11-03,1,0,0.6022,0.175,0.92,0.6158,3,4,11,15
4,4,2017-11-03,2,0,0.5913,0.2125,0.91,0.603,3,1,11,12
4,4,2017-11-03,3,0,0.5787,0.2625,0.91,0.5889,3,0,6,6
4,4,2017-11-03,4,0,0.5696,0.225,0.9,0.5778,2,0,8,8
4,4,2017-11-03,5,0,0.5624,0.25,0.9,0.5705,3,0,15,15
4,4,2017-11-03,6,0,0.5606,0.225,0.88,0.5664,3,0,48,48
4,4,2017-11-03,7,0,0.5533,0.25,0.83,0.555,1,5,198,203
4,4,2017-11-03,8,0,0.5533,0.2,0.85,0.5555,1,18,607,625
4,4,2017-11-03,9,0,0.5732,0.2,0.79,0.5719,1,12,466,478
4,4,2017-11-03,10,0,0.5949,0.4,0.69,0.5843,1,20,223,243
4,4,2017-11-03,11,0,0.5913,0.4125,0.57,0.5685,1,31,203,234
4,4,2017-11-03,12,0,0.5967,0.35,0.56,0.5727,1,44,256,300
4,4,2017-11-03,13,0,0.5805,0.35,0.54,0.5554,1,49,238,287
4,4,2017-11-03,14,0,0.5823,0.3875,0.52,0.5546,1,56,175,231
4,4,2017-11-03,15,0,0.566,0.4375,0.52,0.5392,1,46,259,305
4,4,2017-11-03,16,0,0.557,0.325,0.53,0.5315,1,62,472,534
4,4,2017-11-03,17,0,0.528,0.325,0.55,0.5061,1,43,727,770
4,4,2017-11-03,18,0,0.5027,0.225,0.61,0.4871,1,38,465,503
4,4,2017-11-03,19,0,0.4901,0.1625,0.63,0.476,1,19,261,280
4,4,2017-11-03,20,0,0.4901,0.2,0.64,0.4767,1,10,182,192
4,4,2017-11-03,21,0,0.4828,0.1125,0.65,0.475,1,18,155,173
4,4,2017-11-03,22,0,0.4412,0.0875,0.75,0.4449,1,32,99,131
4,4,2017-11-03,23,0,0.4322,0.0375,0.76,0.4625,1,13,93,106
4,5,2017-11-04,0,1,0.4521,0.1,0.74,0.4505,1,12,73,85
4,5,2017-11-04,1,1,0.4322,0.0125,0.8,0.4911,1,6,59,65
4,5,2017-11-04,2,1,0.4304,0.0625,0.82,0.4459,1,8,36,44
4,5,2017-11-04,3,1,0.4376,0.0375,0.78,0.4671,1,1,19,20
4,5,2017-11-04,4,1,0.4177,0.0625,0.83,0.4347,1,0,4,4
4,5,2017-11-04,5,1,0.4159,0.1375,0.84,0.4064,1,2,6,8
4,5,2017-11-04,6,1,0.4231,0.1375,0.86,0.4131,1,1,11,12
4,5,2017-11-04,7,1,0.4575,0.1375,0.74,0.4452,2,4,37,41
4,5,2017-11-04,8,1,0.4684,0.2,0.72,0.4428,2,4,93,97
4,5,2017-11-04,9,1,0.4792,0.1375,0.73,0.4654,2,20,119,139
4,5,2017-11-04,10,1,0.4882,0.225,0.68,0.4779,2,13,181,194
4,5,2017-11-04,11,1,0.4955,0.3,0.66,0.4832,2,25,195,220
4,5,2017-11-04,12,1,0.5063,0.2125,0.64,0.4919,2,52,206,258
4,5,2017-11-04,13,1,0.5118,0.3125,0.67,0.4996,2,25,210,235
4,5,2017-11-04,14,1,0.5154,0.325,0.69,0.5042,2,55,220,275
4,5,2017-11-04,15,1,0.5063,0.375,0.66,0.4936,2,49,187,236
4,5,2017-11-04,16,1,0.5009,0.325,0.69,0.4912,1,46,205,251
4,5,2017-11-04,17,1,0.4882,0.2625,0.74,0.4825,1,42,216,258
4,5,2017-11-04,18,1,0.4919,0.3,0.73,0.4845,1,26,152,178
4,5,2017-11-04,19,1,0.4955,0.3375,0.71,0.487,2,26,148,174
4,5,2017-11-04,20,1,0.4919,0.25,0.76,0.4868,3,8,86,94
4,5,2017-11-04,21,1,0.4919,0.275,0.79,0.4887,3,11,84,95
4,5,2017-11-04,22,1,0.5063,0.275,0.81,0.5047,2,10,79,89
4,5,2017-11-04,23,1,0.5045,0.1,0.88,0.5081,3,7,42,49
4,6,2017-11-05,0,1,0.5081,0.2375,0.9,0.5127,3,3,27,30
4,6,2017-11-05,1,1,0.5136,0.125,0.92,0.5202,4,5,50,55
4,6,2017-11-05,2,1,0.5244,0.1375,0.94,0.5326,3,1,12,13
4,6,2017-11-05,3,1,0.5316,0.1625,0.94,0.5407,2,1,9,10
4,6,2017-11-05,4,1,0.5407,0.125,0.94,0.5504,4,0,6,6
4,6,2017-11-05,5,1,0.5497,0.15,0.94,0.5601,4,0,5,5
4,6,2017-11-05,6,1,0.5624,0.175,0.94,0.5739,2,0,23,23
4,6,2017-11-05,7,1,0.5678,0.1625,0.95,0.5805,2,1,29,30
4,6,2017-11-05,8,1,0.5841,0.2125,0.95,0.5992,3,3,25,28
4,6,2017-11-05,9,1,0.5877,0.1875,0.96,0.6039,3,1,60,61
4,6,2017-11-05,10,1,0.5931,0.1625,0.96,0.6101,3,4,47,51
4,6,2017-11-05,11,1,0.5967,0.1,0.96,0.6142,2,10,64,74
4,6,2017-11-05,12,1,0.6094,0.125,0.96,0.6288,2,11,86,97
4,6,2017-11-05,13,1,0.6275,0.0625,0.97,0.6507,2,13,101,114
4,6,2017-11-05,14,1,0.6474,0.0875,0.97,0.6745,2,12,144,156
4,6,2017-11-05,15,1,0.6691,0.1625,0.96,0.7003,2,16,141,157
4,6,2017-11-05,16,1,0.6763,0.1625,0.96,0.7084,3,3,124,127
4,6,2017-11-05,17,1,0.6781,0.2125,0.95,0.7098,3,26,105,131
4,6,2017-11-05,18,1,0.6618,0.1125,0.95,0.6905,3,6,114,120
4,6,2017-11-05,19,1,0.6546,0.125,0.96,0.6817,2,0,88,88
4,6,2017-11-05,20,1,0.642,0.1125,0.96,0.6672,2,8,89,97
4,6,2017-11-05,21,1,0.6528,0.15,0.96,0.6803,3,10,73,83
4,6,2017-11-05,22,1,0.6655,0.1625,0.94,0.6933,2,1,46,47
4,6,2017-11-05,23,1,0.6691,0.1375,0.94,0.6978,3,1,34,35
4,0,2017-11-06,0,0,0.6184,0.2875,0.89,0.631,3,4,16,20
4,0,2017-11-06,1,0,0.6058,0.3,0.84,0.6123,2,4,13,17
4,0,2017-11-06,2,0,0.5931,0.2,0.85,0.5989,2,0,7,7
4,0,2017-11-06,3,0,0.5787,0.2875,0.83,0.5815,2,1,3,4
4,0,2017-11-06,4,0,0.557,0.3125,0.79,0.5548,1,0,6,6
4,0,2017-11-06,5,0,0.5425,0.425,0.77,0.5384,1,2,29,31
4,0,2017-11-06,6,0,0.5298,0.4125,0.74,0.5229,1,1,85,86
4,0,2017-11-06,7,0,0.5244,0.35,0.71,0.5147,2,6,291,297
4,0,2017-11-06,8,0,0.5154,0.2875,0.64,0.501,2,12,684,696
4,0,2017-11-06,9,0,0.5154,0.2875,0.63,0.4999,2,10,376,386
4,0,2017-11-06,10,0,0.5172,0.3,0.62,0.5017,1,18,145,163
4,0,2017-11-06,11,0,0.5335,0.3625,0.57,0.5126,1,25,137,162
4,0,2017-11-06,12,0,0.5316,0.375,0.52,0.5071,1,23,180,203
4,0,2017-11-06,13,0,0.5371,0.325,0.53,0.5128,1,25,181,206
4,0,2017-11-06,14,0,0.5407,0.275,0.51,0.5147,1,20,153,173
4,0,2017-11-06,15,0,0.5298,0.3375,0.49,0.5027,1,26,220,246
4,0,2017-11-06,16,0,0.5118,0.3625,0.53,0.4889,1,23,422,445
4,0,2017-11-06,17,0,0.4991,0.2625,0.54,0.4786,1,17,654,671
4,0,2017-11-06,18,0,0.4937,0.3625,0.51,0.4711,1,11,421,432
4,0,2017-11-06,19,0,0.4864,0.225,0.53,0.4563,1,9,272,281
4,0,2017-11-06,20,0,0.4846,0.225,0.53,0.4545,1,6,177,183
4,0,2017-11-06,21,0,0.481,0.2,0.54,0.455,1,4,137,141
4,0,2017-11-06,22,0,0.4792,0.2,0.52,0.4532,1,3,90,93
4,0,2017-11-06,23,0,0.472,0.1625,0.54,0.4532,1,1,46,47
4,1,2017-11-07,0,0,0.4756,0.175,0.56,0.4542,1,1,25,26
4,1,2017-11-07,1,0,0.4647,0.1375,0.6,0.4519,1,1,14,15
4,1,2017-11-07,2,0,0.472,0.125,0.56,0.4617,1,0,13,13
4,1,2017-11-07,3,0,0.4647,0.075,0.6,0.4707,1,0,6,6
4,1,2017-11-07,4,0,0.4575,0.0625,0.66,0.4697,1,0,6,6
4,1,2017-11-07,5,0,0.4611,0.0875,0.68,0.4629,1,1,30,31
4,1,2017-11-07,6,0,0.4575,0.0625,0.66,0.4697,1,2,93,95
4,1,2017-11-07,7,0,0.4647,0.0125,0.62,0.5168,1,8,313,321
4,1,2017-11-07,8,0,0.4665,0.0125,0.62,0.5183,1,18,692,710
4,1,2017-11-07,9,0,0.4792,0.0625,0.6,0.4888,1,15,418,433
4,1,2017-11-07,10,0,0.5009,0.05,0.56,0.4814,1,15,180,195
4,1,2017-11-07,11,0,0.5063,0.025,0.52,0.4836,1,18,158,176
4,1,2017-11-07,12,0,0.5244,0.0875,0.53,0.5011,1,27,201,228
4,1,2017-11-07,13,0,0.519,0.1,0.55,0.4975,1,21,190,211
4,1,2017-11-07,14,0,0.5027,0.2125,0.59,0.4855,1,20,167,187
4,1,2017-11-07,15,0,0.5045,0.175,0.59,0.4873,1,28,226,254
4,1,2017-11-07,16,0,0.5009,0.175,0.63,0.4867,1,23,427,450
4,1,2017-11-07,17,0,0.4973,0.1375,0.65,0.4842,1,18,669,687
4,1,2017-11-07,18,0,0.4937,0.125,0.65,0.4814,1,21,392,413
4,1,2017-11-07,19,0,0.4882,0.0875,0.65,0.4756,1,8,255,263
4,1,2017-11-07,20,0,0.481,0.0375,0.65,0.504,1,9,178,187
4,1,2017-11-07,21,0,0.4702,0.1375,0.75,0.457,1,7,170,177
4,1,2017-11-07,22,0,0.4774,0.2125,0.59,0.4494,1,14,117,131
4,1,2017-11-07,23,0,0.4448,0.1625,0.65,0.4276,1,1,66,67
4,2,2017-11-08,0,0,0.4105,0.125,0.71,0.4048,1,3,37,40
4,2,2017-11-08,1,0,0.3978,0.0875,0.72,0.4058,1,3,20,23
4,2,2017-11-08,2,0,0.3978,0.1,0.77,0.4011,1,1,12,13
4,2,2017-11-08,3,0,0.387,0.1125,0.77,0.3869,1,0,9,9
4,2,2017-11-08,4,0,0.4123,0.0625,0.75,0.4299,1,0,4,4
4,2,2017-11-08,5,0,0.4051,0.1375,0.75,0.3962,1,0,25,25
4,2,2017-11-08,6,0,0.3942,0.0375,0.73,0.4303,1,2,84,86
4,2,2017-11-08,7,0,0.3797,0.0625,0.77,0.4013,1,4,281,285
4,2,2017-11-08,8,0,0.4105,0.05,0.75,0.4354,1,12,664,676
4,2,2017-11-08,9,0,0.4846,0.1,0.57,0.4801,1,9,424,433
4,2,2017-11-08,10,0,0.5045,0.125,0.44,0.4762,1,18,155,173
4,2,2017-11-08,11,0,0.528,0.2625,0.46,0.4985,1,18,164,182
4,2,2017-11-08,12,0,0.528,0.2625,0.46,0.4985,1,15,203,218
4,2,2017-11-08,13,0,0.5479,0.275,0.46,0.5167,1,25,187,212
4,2,2017-11-08,14,0,0.5425,0.1875,0.43,0.5097,1,28,155,183
4,2,2017-11-08,15,0,0.5497,0.2,0.43,0.5164,1,27,206,233
4,2,2017-11-08,16,0,0.5298,0.275,0.43,0.4981,1,29,424,453
4,2,2017-11-08,17,0,0.4864,0.15,0.5,0.4694,1,24,652,676
4,2,2017-11-08,18,0,0.4629,0.125,0.54,0.4533,1,22,422,444
4,2,2017-11-08,19,0,0.4702,0.1375,0.51,0.457,1,9,265,274
4,2,2017-11-08,20,0,0.4557,0.125,0.54,0.4466,1,10,203,213
4,2,2017-11-08,21,0,0.4467,0.125,0.57,0.4383,1,5,168,173
4,2,2017-11-08,22,0,0.4521,0.15,0.55,0.4372,1,9,143,152
4,2,2017-11-08,23,0,0.4412,0.1,0.58,0.4406,1,3,82,85
4,3,2017-11-09,0,0,0.4213,0.1,0.6,0.4225,1,2,35,37
4,3,2017-11-09,1,0,0.4177,0.1,0.61,0.4192,1,3,13,16
4,3,2017-11-09,2,0,0.4213,0.05,0.63,0.4448,1,0,7,7
4,3,2017-11-09,3,0,0.425,0.1,0.65,0.4258,1,1,3,4
4,3,2017-11-09,4,0,0.4268,0.1,0.69,0.4275,2,0,2,2
4,3,2017-11-09,5,0,0.434,0.1625,0.71,0.4173,2,4,25,29
4,3,2017-11-09,6,0,0.425,0.1125,0.78,0.4218,2,2,90,92
4,3,2017-11-09,7,0,0.4358,0.125,0.75,0.4282,1,1,288,289
4,3,2017-11-09,8,0,0.4358,0.125,0.79,0.4282,1,12,667,679
4,3,2017-11-09,9,0,0.4738,0.1125,0.73,0.4667,1,10,411,421
4,3,2017-11-09,10,0,0.4991,0.1375,0.61,0.4834,1,6,163,169
4,3,2017-11-09,11,0,0.5407,0.2625,0.53,0.5166,1,17,186,203
4,3,2017-11-09,12,0,0.5389,0.2375,0.54,0.5155,1,21,204,225
4,3,2017-11-09,13,0,0.5497,0.35,0.49,0.5217,1,7,200,207
4,3,2017-11-09,14,0,0.557,0.35,0.48,0.527,1,11,168,179
4,3,2017-11-09,15,0,0.5389,0.45,0.51,0.5133,3,8,188,196
4,3,2017-11-09,16,0,0.5226,0.3,0.6,0.5052,3,18,343,361
4,3,2017-11-09,17,0,0.5226,0.3875,0.57,0.5029,3,17,504,521
4,3,2017-11-09,18,0,0.4756,0.4875,0.79,0.4174,3,10,256,266
4,3,2017-11-09,19,0,0.4394,0.4625,0.83,0.3822,3,2,157,159
4,3,2017-11-09,20,0,0.4087,0.3625,0.83,0.3612,3,1,129,130
4,3,2017-11-09,21,0,0.3888,0.4875,0.72,0.3276,3,0,89,89
4,3,2017-11-09,22,0,0.3653,0.5125,0.58,0.3009,1,13,91,104
4,3,2017-11-09,23,0,0.3472,0.55,0.65,0.2785,1,1,46,47
4,4,2017-11-10,0,0,0.3327,0.3875,0.65,0.2813,1,1,19,20
4,4,2017-11-10,1,0,0.3128,0.65,0.53,0.2334,1,1,9,10
4,4,2017-11-10,2,0,0.2929,0.5,0.49,0.2271,1,0,7,7
4,4,2017-11-10,3,0,0.2839,0.425,0.46,0.2268,1,0,6,6
4,4,2017-11-10,4,0,0.2749,0.4375,0.45,0.2159,1,0,4,4
4,4,2017-11-10,5,0,0.264,0.3875,0.49,0.2116,1,0,17,17
4,4,2017-11-10,6,0,0.2532,0.4375,0.47,0.1937,1,1,48,49
4,4,2017-11-10,7,0,0.2459,0.375,0.52,0.1951,1,2,118,120
4,4,2017-11-10,8,0,0.2206,0.3625,0.65,0.1715,1,4,374,378
4,4,2017-11-10,9,0,0.2224,0.4,0.53,0.1676,1,11,271,282
4,4,2017-11-10,10,0,0.2423,0.3375,0.49,0.1975,1,14,107,121
4,4,2017-11-10,11,0,0.2604,0.3125,0.48,0.2198,1,9,102,111
4,4,2017-11-10,12,0,0.2803,0.275,0.44,0.2462,1,6,137,143
4,4,2017-11-10,13,0,0.302,0.3375,0.46,0.2573,1,11,139,150
4,4,2017-11-10,14,0,0.3201,0.3125,0.44,0.2792,1,14,104,118
4,4,2017-11-10,15,0,0.3255,0.275,0.47,0.2908,1,10,164,174
4,4,2017-11-10,16,0,0.3255,0.25,0.43,0.2953,1,12,288,300
4,4,2017-11-10,17,0,0.3038,0.2875,0.5,0.2672,1,7,368,375
4,4,2017-11-10,18,0,0.2929,0.275,0.53,0.2587,1,8,220,228
4,4,2017-11-10,19,0,0.2803,0.25,0.54,0.2511,1,2,151,153
4,4,2017-11-10,20,0,0.2731,0.175,0.53,0.2617,1,1,79,80
4,4,2017-11-10,21,0,0.2839,0.225,0.53,0.2598,1,1,76,77
4,4,2017-11-10,22,0,0.2767,0.2125,0.55,0.2557,1,5,66,71
4,4,2017-11-10,23,0,0.2676,0.2375,0.6,0.2413,1,4,53,57
4,5,2017-11-11,0,1,0.2694,0.25,0.6,0.2404,1,1,50,51
4,5,2017-11-11,1,1,0.2622,0.15,0.63,0.2589,1,2,33,35
4,5,2017-11-11,2,1,0.2712,0.175,0.6,0.26,1,5,22,27
4,5,2017-11-11,3,1,0.264,0.075,0.65,0.2919,1,3,7,10
4,5,2017-11-11,4,1,0.264,0.0625,0.65,0.2996,1,2,1,3
4,5,2017-11-11,5,1,0.2658,0.0125,0.65,0.3599,1,0,5,5
4,5,2017-11-11,6,1,0.2604,0.1,0.64,0.276,1,3,5,8
4,5,2017-11-11,7,1,0.255,0.15,0.69,0.2521,1,1,27,28
4,5,2017-11-11,8,1,0.2712,0.1375,0.69,0.2714,1,1,70,71
4,5,2017-11-11,9,1,0.311,0.125,0.61,0.3127,1,10,109,119
4,5,2017-11-11,10,1,0.3454,0.1,0.59,0.3534,1,18,121,139
4,5,2017-11-11,11,1,0.358,0.2125,0.65,0.3342,1,8,120,128
4,5,2017-11-11,12,1,0.3816,0.1625,0.6,0.3678,1,21,122,143
4,5,2017-11-11,13,1,0.3888,0.225,0.56,0.3616,1,17,125,142
4,5,2017-11-11,14,1,0.3942,0.1875,0.58,0.3741,1,23,144,167
4,5,2017-11-11,15,1,0.3996,0.225,0.57,0.3721,1,20,171,191
4,5,2017-11-11,16,1,0.396,0.1625,0.61,0.3815,1,18,153,171
4,5,2017-11-11,17,1,0.3852,0.175,0.6,0.3683,1,8,151,159
4,5,2017-11-11,18,1,0.3834,0.1375,0.6,0.376,1,5,134,139
4,5,2017-11-11,19,1,0.3942,0.1,0.51,0.3978,1,13,95,108
4,5,2017-11-11,20,1,0.3978,0.1125,0.53,0.3969,1,3,71,74
4,5,2017-11-11,21,1,0.4069,0.1625,0.52,0.3917,1,3,89,92
4,5,2017-11-11,22,1,0.4123,0.1,0.51,0.4143,2,3,78,81
4,5,2017-11-11,23,1,0.4141,0.0875,0.53,0.4205,2,5,42,47
4,6,2017-11-12,0,1,0.4159,0.0625,0.54,0.4331,2,8,43,51
4,6,2017-11-12,1,1,0.4195,0.025,0.55,0.4632,2,5,34,39
4,6,2017-11-12,2,1,0.4177,0.05,0.58,0.4417,2,5,38,43
4,6,2017-11-12,3,1,0.4213,0.05,0.57,0.4448,2,2,19,21
4,6,2017-11-12,4,1,0.4177,0.0625,0.6,0.4347,2,0,7,7
4,6,2017-11-12,5,1,0.4123,0.0625,0.65,0.4299,2,0,8,8
4,6,2017-11-12,6,1,0.4123,0.05,0.65,0.437,2,2,13,15
4,6,2017-11-12,7,1,0.4177,0.025,0.62,0.4617,2,1,20,21
4,6,2017-11-12,8,1,0.4231,0.0125,0.63,0.484,2,4,30,34
4,6,2017-11-12,9,1,0.4322,0.0125,0.62,0.4911,2,5,78,83
4,6,2017-11-12,10,1,0.443,0.075,0.62,0.4514,2,17,106,123
4,6,2017-11-12,11,1,0.4557,0.0375,0.57,0.4825,2,25,157,182
4,6,2017-11-12,12,1,0.4702,0.025,0.51,0.505,2,25,123,148
4,6,2017-11-12,13,1,0.4774,0.1,0.52,0.4736,2,25,162,187
4,6,2017-11-12,14,1,0.4774,0.1375,0.55,0.4637,2,30,147,177
4,6,2017-11-12,15,1,0.4774,0.125,0.54,0.4667,2,18,160,178
4,6,2017-11-12,16,1,0.4756,0.1,0.58,0.4719,2,37,178,215
4,6,2017-11-12,17,1,0.4738,0.0625,0.65,0.484,2,23,182,205
4,6,2017-11-12,18,1,0.4756,0.05,0.67,0.4917,2,10,162,172
4,6,2017-11-12,19,1,0.481,0.05,0.66,0.4964,2,9,117,126
4,6,2017-11-12,20,1,0.4792,0.0625,0.68,0.4888,2,7,76,83
4,6,2017-11-12,21,1,0.4846,0.0875,0.67,0.4841,2,0,59,59
4,6,2017-11-12,22,1,0.4539,0.225,0.75,0.4247,3,2,44,46
4,6,2017-11-12,23,1,0.4268,0.1125,0.85,0.4235,3,4,27,31
4,0,2017-11-13,0,0,0.425,0.1,0.9,0.4258,3,1,14,15
4,0,2017-11-13,1,0,0.4268,0.0625,0.91,0.4427,3,0,9,9
4,0,2017-11-13,2,0,0.425,0.0875,0.92,0.4303,3,0,8,8
4,0,2017-11-13,3,0,0.425,0.05,0.93,0.4479,3,0,7,7
4,0,2017-11-13,4,0,0.4304,0.0875,0.93,0.4352,2,0,8,8
4,0,2017-11-13,5,0,0.4286,0.1,0.93,0.4291,2,1,15,16
4,0,2017-11-13,6,0,0.4322,0.1125,0.92,0.4285,3,0,44,44
4,0,2017-11-13,7,0,0.4322,0.0875,0.92,0.4368,2,4,161,165
4,0,2017-11-13,8,0,0.443,0.0375,0.9,0.4717,2,5,462,467
4,0,2017-11-13,9,0,0.4521,0.0125,0.87,0.5068,2,13,285,298
4,0,2017-11-13,10,0,0.4557,0.1125,0.86,0.45,2,15,142,157
4,0,2017-11-13,11,0,0.4665,0.05,0.85,0.4839,2,13,140,153
4,0,2017-11-13,12,0,0.4756,0.05,0.8,0.4917,2,17,177,194
4,0,2017-11-13,13,0,0.4846,0.0875,0.75,0.4841,2,11,164,175
4,0,2017-11-13,14,0,0.4882,0.1625,0.72,0.481,2,27,172,199
4,0,2017-11-13,15,0,0.4937,0.0375,0.73,0.487,2,19,184,203
4,0,2017-11-13,16,0,0.4937,0.05,0.75,0.4878,2,13,335,348
4,0,2017-11-13,17,0,0.4919,0.1875,0.7,0.4824,2,21,468,489
4,0,2017-11-13,18,0,0.4864,0.1375,0.68,0.4722,2,11,340,351
4,0,2017-11-13,19,0,0.4846,0.175,0.69,0.4628,2,1,200,201
4,0,2017-11-13,20,0,0.4774,0.0875,0.71,0.4775,2,2,181,183
4,0,2017-11-13,21,0,0.4756,0.125,0.73,0.465,2,4,139,143
4,0,2017-11-13,22,0,0.472,0.1375,0.72,0.4587,2,2,88,90
4,0,2017-11-13,23,0,0.4665,0.1125,0.75,0.46,2,0,13,13
4,1,2017-11-14,0,0,0.4611,0.0875,0.77,0.4629,2,0,0,0
4,1,2017-11-14,1,0,0.4557,0.1,0.78,0.4538,2,3,10,13
4,1,2017-11-14,2,0,0.4593,0.125,0.79,0.45,2,0,9,9
4,1,2017-11-14,3,0,0.4485,0.1,0.82,0.4472,2,0,2,2
4,1,2017-11-14,4,0,0.4539,0.0625,0.82,0.4665,2,0,2,2
4,1,2017-11-14,5,0,0.4557,0.1125,0.81,0.45,2,0,26,26
4,1,2017-11-14,6,0,0.4539,0.05,0.82,0.473,2,1,92,93
4,1,2017-11-14,7,0,0.4539,0.075,0.82,0.4611,2,4,275,279
4,1,2017-11-14,8,0,0.4611,0.1125,0.79,0.455,2,14,648,662
4,1,2017-11-14,9,0,0.4684,0.0375,0.79,0.4932,2,5,431,436
4,1,2017-11-14,10,0,0.4792,0.05,0.76,0.4949,2,14,154,168
4,1,2017-11-14,11,0,0.4955,0.0625,0.68,0.4849,2,11,178,189
4,1,2017-11-14,12,0,0.4991,0.0125,0.6,0.4827,2,13,197,210
4,1,2017-11-14,13,0,0.5226,0.1125,0.58,0.5029,1,7,165,172
4,1,2017-11-14,14,0,0.5172,0.0375,0.5,0.4923,1,16,159,175
4,1,2017-11-14,15,0,0.5099,0.1375,0.6,0.4927,1,9,199,208
4,1,2017-11-14,16,0,0.4973,0.125,0.65,0.4842,1,9,427,436
4,1,2017-11-14,17,0,0.4882,0.1125,0.69,0.4786,1,18,633,651
4,1,2017-11-14,18,0,0.4792,0.0875,0.7,0.4792,1,9,419,428
4,1,2017-11-14,19,0,0.4665,0.1125,0.75,0.46,1,8,238,246
4,1,2017-11-14,20,0,0.4611,0.0875,0.75,0.4629,1,6,200,206
4,1,2017-11-14,21,0,0.4702,0.0875,0.66,0.471,1,7,176,183
4,1,2017-11-14,22,0,0.4611,0.0625,0.67,0.4729,1,7,111,118
4,1,2017-11-14,23,0,0.4521,0.075,0.73,0.4595,1,3,52,55
4,2,2017-11-15,0,0,0.4467,0.075,0.77,0.4546,1,1,20,21
4,2,2017-11-15,1,0,0.4448,0.1125,0.82,0.4401,1,0,8,8
4,2,2017-11-15,2,0,0.4521,0.0875,0.88,0.4547,1,0,8,8
4,2,2017-11-15,3,0,0.4521,0.05,0.9,0.4714,1,1,5,6
4,2,2017-11-15,4,0,0.4629,0.1,0.86,0.4604,2,1,6,7
4,2,2017-11-15,5,0,0.4611,0.075,0.86,0.4675,2,0,32,32
4,2,2017-11-15,6,0,0.4593,0.1,0.87,0.4571,2,1,77,78
4,2,2017-11-15,7,0,0.4702,0.125,0.89,0.46,1,9,274,283
4,2,2017-11-15,8,0,0.481,0.0875,0.89,0.4808,1,9,661,670
4,2,2017-11-15,9,0,0.4955,0.175,0.84,0.4959,1,9,441,450
4,2,2017-11-15,10,0,0.5063,0.225,0.74,0.4991,1,10,168,178
4,2,2017-11-15,11,0,0.5027,0.2375,0.72,0.4948,1,20,163,183
4,2,2017-11-15,12,0,0.5027,0.175,0.7,0.4933,1,12,209,221
4,2,2017-11-15,13,0,0.4955,0.225,0.71,0.4866,2,20,188,208
4,2,2017-11-15,14,0,0.5009,0.225,0.65,0.4877,2,12,172,184
4,2,2017-11-15,15,0,0.5027,0.225,0.62,0.4878,2,9,214,223
4,2,2017-11-15,16,0,0.5009,0.2125,0.66,0.4887,2,11,390,401
4,2,2017-11-15,17,0,0.5063,0.175,0.65,0.4929,2,10,623,633
